return_id,order_number,return_date,return_reason,return_amount
105681,SO68865,8/16/2023,Wrong Item,278
105682,SO74687,5/16/2023,Size Mismatch,204
105683,SO72525,7/27/2023,Defective,208
105684,SO67102,11/5/2023,Wrong Item,350
105685,SO63297,1/30/2023,Wrong Item,281
105686,SO66900,4/1/2023,Unsatisfied,421
105687,SO62090,9/15/2023,Wrong Item,62
105688,SO63373,2/10/2023,Wrong Item,194
105689,SO66932,6/1/2023,Defective,204
105690,SO54365,5/15/2023,Wrong Item,339
105691,SO63595,2/23/2023,Wrong Item,135
105692,SO68164,6/18/2023,Size Mismatch,49
105693,SO55589,4/21/2023,Unsatisfied,334
105694,SO76796,7/16/2023,Size Mismatch,371
105695,SO76355,4/18/2023,Unsatisfied,388
105696,SO58539,5/14/2023,Size Mismatch,111
105697,SO62257,4/5/2023,Unsatisfied,26
105698,SO79372,4/25/2023,Defective,451
105699,SO54101,8/16/2023,Unsatisfied,437
105700,SO72370,8/23/2023,Defective,461
105701,SO70560,7/17/2023,Size Mismatch,396
105702,SO72978,4/8/2023,Defective,238
105703,SO75390,12/29/2023,Defective,239
105704,SO60206,12/17/2023,Size Mismatch,498
105705,SO56518,3/21/2023,Wrong Item,475
105706,SO68149,9/21/2023,Defective,401
105707,SO65111,2/18/2023,Wrong Item,427
105708,SO73230,10/7/2023,Defective,295
105709,SO59882,12/24/2023,Wrong Item,175
105710,SO67664,1/8/2023,Unsatisfied,227
105711,SO56976,8/21/2023,Unsatisfied,105
105712,SO61422,11/10/2023,Size Mismatch,342
105713,SO64477,1/2/2023,Unsatisfied,327
105714,SO54839,8/29/2023,Unsatisfied,309
105715,SO78733,12/17/2023,Wrong Item,233
105716,SO78906,10/14/2023,Size Mismatch,312
105717,SO70756,5/3/2023,Size Mismatch,54
105718,SO77254,10/17/2023,Unsatisfied,266
105719,SO52956,10/4/2023,Wrong Item,284
105720,SO71441,10/20/2023,Size Mismatch,398
105721,SO67384,11/4/2023,Wrong Item,214
105722,SO60425,6/18/2023,Wrong Item,74
105723,SO52528,11/21/2023,Size Mismatch,101
105724,SO67672,5/29/2023,Unsatisfied,479
105725,SO67026,2/9/2023,Defective,129
105726,SO59491,8/29/2023,Unsatisfied,491
105727,SO68418,12/8/2023,Size Mismatch,88
105728,SO77138,9/16/2023,Unsatisfied,391
105729,SO78826,1/5/2023,Wrong Item,40
105730,SO71475,2/5/2023,Defective,120
105731,SO51318,9/25/2023,Size Mismatch,197
105732,SO59779,6/1/2023,Wrong Item,380
105733,SO62037,2/17/2023,Wrong Item,155
105734,SO62366,4/27/2023,Wrong Item,168
105735,SO54210,6/10/2023,Size Mismatch,473
105736,SO68678,7/27/2023,Size Mismatch,171
105737,SO55366,6/15/2023,Size Mismatch,34
105738,SO75430,12/10/2023,Unsatisfied,237
105739,SO69565,9/15/2023,Size Mismatch,499
105740,SO67341,7/31/2023,Wrong Item,98
105741,SO56752,11/15/2023,Size Mismatch,352
105742,SO67658,7/20/2023,Size Mismatch,152
105743,SO60123,11/7/2023,Size Mismatch,159
105744,SO78733,6/29/2023,Size Mismatch,360
105745,SO79583,4/16/2023,Unsatisfied,187
105746,SO68691,2/8/2023,Wrong Item,268
105747,SO67065,11/5/2023,Defective,271
105748,SO52722,1/31/2023,Unsatisfied,221
105749,SO58787,7/4/2023,Size Mismatch,23
105750,SO67700,6/5/2023,Wrong Item,218
105751,SO79137,5/13/2023,Defective,415
105752,SO52589,3/30/2023,Unsatisfied,109
105753,SO60914,8/11/2023,Wrong Item,332
105754,SO66572,5/27/2023,Wrong Item,443
105755,SO55628,6/5/2023,Defective,324
105756,SO51606,7/23/2023,Size Mismatch,196
105757,SO66482,2/15/2023,Defective,318
105758,SO50403,4/8/2023,Defective,442
105759,SO50502,6/2/2023,Wrong Item,495
105760,SO53422,1/4/2023,Wrong Item,58
105761,SO59627,5/29/2023,Defective,461
105762,SO79088,2/3/2023,Size Mismatch,91
105763,SO79348,1/17/2023,Wrong Item,161
105764,SO52421,4/11/2023,Size Mismatch,468
105765,SO64172,11/11/2023,Defective,142
105766,SO66169,11/23/2023,Wrong Item,62
105767,SO62627,8/11/2023,Unsatisfied,127
105768,SO69410,11/26/2023,Size Mismatch,21
105769,SO57695,8/21/2023,Unsatisfied,217
105770,SO55388,3/21/2023,Unsatisfied,295
105771,SO51169,1/16/2023,Size Mismatch,342
105772,SO69974,6/3/2023,Size Mismatch,422
105773,SO67767,5/27/2023,Unsatisfied,261
105774,SO71451,11/17/2023,Wrong Item,171
105775,SO77199,4/7/2023,Size Mismatch,28
105776,SO56536,7/15/2023,Defective,193
105777,SO65473,1/28/2023,Defective,85
105778,SO65068,9/18/2023,Wrong Item,190
105779,SO74707,8/3/2023,Size Mismatch,188
105780,SO50221,2/16/2023,Size Mismatch,320
105781,SO64958,9/11/2023,Wrong Item,137
105782,SO65335,3/8/2023,Wrong Item,214
105783,SO63063,10/1/2023,Wrong Item,202
105784,SO63872,12/17/2023,Size Mismatch,214
105785,SO57597,8/10/2023,Wrong Item,232
105786,SO58989,3/19/2023,Size Mismatch,187
105787,SO75960,1/31/2023,Defective,490
105788,SO55652,3/9/2023,Size Mismatch,444
105789,SO54278,5/11/2023,Defective,139
105790,SO72976,3/27/2023,Unsatisfied,471
105791,SO55206,10/5/2023,Defective,417
105792,SO79525,9/3/2023,Defective,494
105793,SO61405,7/15/2023,Size Mismatch,339
105794,SO60172,8/9/2023,Defective,204
105795,SO54303,8/11/2023,Unsatisfied,259
105796,SO67465,4/2/2023,Defective,475
105797,SO53079,8/27/2023,Unsatisfied,353
105798,SO73848,2/21/2023,Wrong Item,65
105799,SO71117,9/10/2023,Unsatisfied,482
105800,SO68564,7/28/2023,Defective,38
105801,SO58863,2/23/2023,Size Mismatch,291
105802,SO53260,7/29/2023,Size Mismatch,121
105803,SO51034,6/24/2023,Size Mismatch,130
105804,SO66808,3/5/2023,Wrong Item,104
105805,SO71233,6/10/2023,Size Mismatch,298
105806,SO65164,6/30/2023,Defective,291
105807,SO74786,8/1/2023,Size Mismatch,241
105808,SO71463,10/23/2023,Unsatisfied,357
105809,SO60775,1/5/2023,Size Mismatch,179
105810,SO64700,7/5/2023,Unsatisfied,365
105811,SO56405,12/14/2023,Size Mismatch,192
105812,SO50805,8/21/2023,Defective,385
105813,SO56114,6/26/2023,Size Mismatch,199
105814,SO79686,5/1/2023,Wrong Item,152
105815,SO71498,6/14/2023,Defective,410
105816,SO60950,10/19/2023,Wrong Item,490
105817,SO66176,6/10/2023,Defective,460
105818,SO68443,6/6/2023,Unsatisfied,73
105819,SO66712,8/19/2023,Defective,198
105820,SO71688,1/24/2023,Unsatisfied,225
105821,SO58969,7/6/2023,Wrong Item,361
105822,SO79232,4/30/2023,Size Mismatch,293
105823,SO53817,1/7/2023,Unsatisfied,397
105824,SO63772,2/9/2023,Size Mismatch,254
105825,SO59391,12/1/2023,Unsatisfied,166
105826,SO70608,6/22/2023,Unsatisfied,405
105827,SO57817,8/22/2023,Wrong Item,357
105828,SO62538,2/10/2023,Unsatisfied,225
105829,SO64899,9/21/2023,Unsatisfied,392
105830,SO79597,11/16/2023,Defective,432
105831,SO52477,4/23/2023,Defective,268
105832,SO78734,1/1/2024,Size Mismatch,467
105833,SO55825,11/18/2023,Size Mismatch,143
105834,SO56698,9/17/2023,Size Mismatch,384
105835,SO63611,2/27/2023,Defective,45
105836,SO66701,12/25/2023,Defective,141
105837,SO57744,7/6/2023,Defective,376
105838,SO63155,9/11/2023,Defective,450
105839,SO62049,1/3/2023,Defective,215
105840,SO74604,8/2/2023,Unsatisfied,305
105841,SO76674,3/6/2023,Wrong Item,403
105842,SO67316,7/18/2023,Defective,247
105843,SO74285,10/13/2023,Size Mismatch,28
105844,SO69202,6/16/2023,Size Mismatch,457
105845,SO78732,8/14/2023,Defective,430
105846,SO77339,12/22/2023,Size Mismatch,346
105847,SO60486,5/22/2023,Size Mismatch,155
105848,SO57681,2/21/2023,Defective,364
105849,SO67044,3/5/2023,Unsatisfied,180
105850,SO62297,6/25/2023,Defective,495
105851,SO72042,5/17/2023,Wrong Item,119
105852,SO68872,10/17/2023,Unsatisfied,29
105853,SO55299,3/11/2023,Unsatisfied,399
105854,SO74856,4/11/2023,Unsatisfied,362
105855,SO69028,7/14/2023,Unsatisfied,33
105856,SO65315,8/23/2023,Wrong Item,346
105857,SO53386,4/9/2023,Size Mismatch,310
105858,SO72177,5/21/2023,Size Mismatch,294
105859,SO52183,3/29/2023,Size Mismatch,117
105860,SO64186,3/20/2023,Wrong Item,76
105861,SO68719,11/2/2023,Size Mismatch,347
105862,SO66991,4/10/2023,Wrong Item,306
105863,SO73220,1/23/2023,Unsatisfied,414
105864,SO65956,2/6/2023,Defective,356
105865,SO71332,1/1/2023,Unsatisfied,47
105866,SO63052,11/9/2023,Unsatisfied,218
105867,SO54163,10/11/2023,Unsatisfied,474
105868,SO63698,9/2/2023,Unsatisfied,481
105869,SO57904,10/4/2023,Unsatisfied,101
105870,SO76113,11/6/2023,Defective,164
105871,SO51015,1/20/2023,Unsatisfied,144
105872,SO75729,5/4/2023,Size Mismatch,29
105873,SO53384,7/11/2023,Defective,164
105874,SO79545,3/19/2023,Unsatisfied,362
105875,SO57888,11/23/2023,Unsatisfied,239
105876,SO62038,12/3/2023,Size Mismatch,400
105877,SO74876,5/15/2023,Defective,186
105878,SO66615,12/14/2023,Size Mismatch,275
105879,SO54694,8/31/2023,Unsatisfied,385
105880,SO74874,6/8/2023,Unsatisfied,61
105881,SO60122,4/8/2023,Unsatisfied,251
105882,SO68862,5/7/2023,Unsatisfied,79
105883,SO74483,9/13/2023,Size Mismatch,300
105884,SO54530,5/4/2023,Unsatisfied,54
105885,SO78584,5/19/2023,Wrong Item,318
105886,SO72584,11/13/2023,Unsatisfied,263
105887,SO61838,12/3/2023,Unsatisfied,400
105888,SO55925,1/1/2023,Wrong Item,463
105889,SO69982,4/5/2023,Wrong Item,230
105890,SO69063,8/12/2023,Defective,474
105891,SO58104,6/27/2023,Unsatisfied,420
105892,SO56677,1/11/2023,Defective,422
105893,SO76584,9/5/2023,Defective,471
105894,SO56261,7/27/2023,Size Mismatch,253
105895,SO53554,6/21/2023,Size Mismatch,68
105896,SO52175,4/21/2023,Wrong Item,81
105897,SO52567,5/18/2023,Size Mismatch,285
105898,SO63649,9/11/2023,Wrong Item,58
105899,SO57560,11/22/2023,Defective,272
105900,SO67002,3/20/2023,Unsatisfied,323
105901,SO72956,8/22/2023,Unsatisfied,315
105902,SO69086,12/18/2023,Defective,116
105903,SO59085,9/7/2023,Size Mismatch,487
105904,SO58454,8/3/2023,Defective,156
105905,SO76474,10/10/2023,Size Mismatch,94
105906,SO75016,9/7/2023,Unsatisfied,165
105907,SO56414,5/2/2023,Size Mismatch,69
105908,SO54054,8/10/2023,Defective,207
105909,SO55116,1/31/2023,Size Mismatch,30
105910,SO58365,7/28/2023,Size Mismatch,396
105911,SO65912,9/20/2023,Defective,96
105912,SO61161,8/23/2023,Unsatisfied,271
105913,SO64406,11/24/2023,Wrong Item,424
105914,SO61735,11/1/2023,Size Mismatch,132
105915,SO75267,4/24/2023,Unsatisfied,279
105916,SO71313,10/26/2023,Unsatisfied,108
105917,SO58183,3/15/2023,Defective,304
105918,SO53468,1/13/2023,Unsatisfied,80
105919,SO78268,7/7/2023,Defective,431
105920,SO66502,3/21/2023,Wrong Item,162
105921,SO71640,4/4/2023,Defective,69
105922,SO71681,6/27/2023,Size Mismatch,22
105923,SO55881,11/4/2023,Defective,428
105924,SO74541,3/1/2023,Unsatisfied,94
105925,SO71688,12/19/2023,Size Mismatch,161
105926,SO68011,10/31/2023,Wrong Item,267
105927,SO68880,11/6/2023,Unsatisfied,376
105928,SO50640,6/17/2023,Defective,357
105929,SO76475,12/16/2023,Wrong Item,258
105930,SO66985,4/28/2023,Unsatisfied,331
105931,SO54179,4/7/2023,Size Mismatch,230
105932,SO70875,2/27/2023,Unsatisfied,112
105933,SO51799,1/23/2023,Size Mismatch,79
105934,SO66458,3/2/2023,Defective,83
105935,SO74287,7/24/2023,Wrong Item,401
105936,SO79290,1/27/2023,Defective,283
105937,SO60631,3/3/2023,Unsatisfied,440
105938,SO51374,8/2/2023,Size Mismatch,80
105939,SO79657,8/3/2023,Defective,263
105940,SO71278,2/26/2023,Size Mismatch,321
105941,SO51467,2/10/2023,Size Mismatch,45
105942,SO50391,9/30/2023,Defective,210
105943,SO61096,12/13/2023,Wrong Item,95
105944,SO65276,2/16/2023,Unsatisfied,490
105945,SO56645,8/17/2023,Unsatisfied,173
105946,SO59760,11/27/2023,Wrong Item,101
105947,SO53686,9/30/2023,Wrong Item,349
105948,SO75121,5/6/2023,Defective,30
105949,SO60765,11/23/2023,Size Mismatch,295
105950,SO78192,10/22/2023,Defective,431
105951,SO53774,3/14/2023,Defective,103
105952,SO69677,1/5/2023,Size Mismatch,171
105953,SO53447,8/30/2023,Unsatisfied,351
105954,SO57180,5/19/2023,Defective,229
105955,SO66947,10/15/2023,Unsatisfied,41
105956,SO53127,6/26/2023,Defective,247
105957,SO77576,4/17/2023,Wrong Item,259
105958,SO64254,8/4/2023,Wrong Item,139
105959,SO57999,1/19/2023,Size Mismatch,165
105960,SO77705,5/21/2023,Unsatisfied,181
105961,SO54340,10/21/2023,Defective,454
105962,SO68200,11/11/2023,Unsatisfied,108
105963,SO66743,6/21/2023,Unsatisfied,190
105964,SO64256,2/7/2023,Unsatisfied,324
105965,SO63729,2/19/2023,Unsatisfied,482
105966,SO54984,9/29/2023,Unsatisfied,202
105967,SO71677,3/7/2023,Unsatisfied,498
105968,SO74536,7/5/2023,Size Mismatch,295
105969,SO70193,2/3/2023,Wrong Item,210
105970,SO71482,9/3/2023,Size Mismatch,288
105971,SO55618,12/5/2023,Unsatisfied,250
105972,SO65381,5/31/2023,Size Mismatch,471
105973,SO59712,12/24/2023,Defective,59
105974,SO69787,5/15/2023,Unsatisfied,178
105975,SO56388,10/22/2023,Unsatisfied,56
105976,SO68142,1/17/2023,Wrong Item,318
105977,SO51438,9/12/2023,Size Mismatch,383
105978,SO63044,4/2/2023,Size Mismatch,344
105979,SO52630,5/10/2023,Unsatisfied,241
105980,SO53116,1/18/2023,Unsatisfied,150
105981,SO50991,4/27/2023,Unsatisfied,415
105982,SO61106,5/28/2023,Wrong Item,356
105983,SO65564,12/22/2023,Size Mismatch,64
105984,SO57164,3/25/2023,Defective,398
105985,SO61151,9/22/2023,Unsatisfied,276
105986,SO69157,1/2/2023,Size Mismatch,292
105987,SO64661,5/7/2023,Defective,305
105988,SO75754,6/23/2023,Unsatisfied,38
105989,SO61478,10/28/2023,Unsatisfied,275
105990,SO74746,2/18/2023,Defective,390
105991,SO78332,9/6/2023,Unsatisfied,334
105992,SO51824,8/30/2023,Size Mismatch,423
105993,SO56527,11/23/2023,Defective,375
105994,SO63573,11/20/2023,Defective,257
105995,SO72927,10/25/2023,Defective,443
105996,SO50674,2/4/2023,Wrong Item,463
105997,SO58779,7/6/2023,Wrong Item,229
105998,SO52840,4/1/2023,Size Mismatch,282
105999,SO60003,8/20/2023,Unsatisfied,284
106000,SO57605,7/23/2023,Wrong Item,323
106001,SO77157,12/16/2023,Unsatisfied,314
106002,SO74188,5/4/2023,Size Mismatch,62
106003,SO72102,10/10/2023,Defective,99
106004,SO77062,6/24/2023,Wrong Item,433
106005,SO59915,7/20/2023,Defective,182
106006,SO54462,12/6/2023,Defective,447
106007,SO67499,2/4/2023,Unsatisfied,317
106008,SO79466,11/21/2023,Defective,364
106009,SO72157,1/20/2023,Wrong Item,240
106010,SO53279,7/28/2023,Unsatisfied,201
106011,SO68968,4/2/2023,Wrong Item,89
106012,SO50113,11/19/2023,Defective,116
106013,SO69399,6/26/2023,Defective,399
106014,SO51490,9/24/2023,Defective,138
106015,SO73640,11/20/2023,Size Mismatch,313
106016,SO77697,4/5/2023,Wrong Item,296
106017,SO60976,4/21/2023,Unsatisfied,225
106018,SO72215,2/16/2023,Size Mismatch,387
106019,SO58788,10/6/2023,Wrong Item,328
106020,SO72982,3/23/2023,Size Mismatch,284
106021,SO66204,6/15/2023,Defective,99
106022,SO59342,5/20/2023,Wrong Item,367
106023,SO77087,12/29/2023,Size Mismatch,305
106024,SO63421,10/23/2023,Wrong Item,146
106025,SO68702,2/7/2023,Unsatisfied,166
106026,SO56660,9/11/2023,Unsatisfied,461
106027,SO76804,12/1/2023,Size Mismatch,258
106028,SO55637,10/11/2023,Wrong Item,243
106029,SO79502,4/27/2023,Size Mismatch,136
106030,SO63995,5/13/2023,Unsatisfied,109
106031,SO74551,5/18/2023,Defective,29
106032,SO60539,1/1/2023,Defective,338
106033,SO59209,12/10/2023,Unsatisfied,286
106034,SO77677,11/27/2023,Wrong Item,178
106035,SO54814,8/5/2023,Unsatisfied,437
106036,SO79956,7/29/2023,Wrong Item,268
106037,SO70107,2/7/2023,Wrong Item,174
106038,SO68952,12/27/2023,Unsatisfied,454
106039,SO67899,8/5/2023,Defective,209
106040,SO57845,6/1/2023,Unsatisfied,398
106041,SO65790,12/19/2023,Defective,490
106042,SO53171,2/8/2023,Wrong Item,87
106043,SO71748,2/14/2023,Size Mismatch,253
106044,SO66531,7/31/2023,Wrong Item,247
106045,SO61832,12/11/2023,Defective,122
106046,SO56895,7/21/2023,Defective,140
106047,SO72200,12/17/2023,Unsatisfied,256
106048,SO53435,5/2/2023,Wrong Item,41
106049,SO56067,5/14/2023,Wrong Item,174
106050,SO79143,7/12/2023,Wrong Item,456
106051,SO62841,7/4/2023,Wrong Item,410
106052,SO50000,7/29/2023,Wrong Item,423
106053,SO79448,1/25/2023,Wrong Item,131
106054,SO68479,7/22/2023,Size Mismatch,249
106055,SO65797,4/8/2023,Unsatisfied,424
106056,SO66585,11/9/2023,Wrong Item,271
106057,SO55351,1/30/2023,Size Mismatch,138
106058,SO63190,7/17/2023,Unsatisfied,426
106059,SO69978,8/31/2023,Size Mismatch,193
106060,SO56567,3/20/2023,Unsatisfied,109
106061,SO51901,7/23/2023,Defective,28
106062,SO65228,7/19/2023,Wrong Item,37
106063,SO51643,3/5/2023,Defective,353
106064,SO50174,9/13/2023,Size Mismatch,22
106065,SO53801,3/22/2023,Unsatisfied,338
106066,SO52747,8/16/2023,Unsatisfied,412
106067,SO64816,9/19/2023,Unsatisfied,68
106068,SO56754,10/21/2023,Defective,92
106069,SO72830,10/29/2023,Wrong Item,171
106070,SO76195,7/6/2023,Defective,69
106071,SO78674,5/1/2023,Size Mismatch,354
106072,SO77381,1/12/2023,Size Mismatch,233
106073,SO61206,1/31/2023,Wrong Item,138
106074,SO73399,7/11/2023,Unsatisfied,220
106075,SO78996,4/7/2023,Defective,279
106076,SO79948,5/10/2023,Unsatisfied,67
106077,SO69907,11/25/2023,Size Mismatch,329
106078,SO66039,1/16/2023,Defective,477
106079,SO78556,10/4/2023,Defective,221
106080,SO59113,4/13/2023,Size Mismatch,88
106081,SO62233,4/16/2023,Size Mismatch,193
106082,SO64541,4/4/2023,Defective,484
106083,SO65549,8/20/2023,Unsatisfied,396
106084,SO50678,9/13/2023,Unsatisfied,276
106085,SO51161,5/15/2023,Size Mismatch,395
106086,SO79150,7/12/2023,Size Mismatch,269
106087,SO60895,7/2/2023,Size Mismatch,499
106088,SO70781,3/20/2023,Wrong Item,315
106089,SO61355,10/17/2023,Size Mismatch,499
106090,SO52022,7/9/2023,Defective,128
106091,SO72599,1/26/2023,Unsatisfied,158
106092,SO72979,6/30/2023,Unsatisfied,411
106093,SO53185,12/5/2023,Defective,451
106094,SO59475,9/24/2023,Size Mismatch,258
106095,SO75476,9/24/2023,Wrong Item,307
106096,SO79544,5/9/2023,Defective,444
106097,SO74697,10/20/2023,Defective,236
106098,SO65478,12/27/2023,Wrong Item,245
106099,SO74275,6/10/2023,Unsatisfied,274
106100,SO79766,9/29/2023,Wrong Item,98
106101,SO53309,2/23/2023,Defective,311
106102,SO67292,6/1/2023,Size Mismatch,185
106103,SO72490,2/6/2023,Unsatisfied,299
106104,SO75561,10/5/2023,Wrong Item,388
106105,SO54494,8/13/2023,Unsatisfied,206
106106,SO74109,2/24/2023,Size Mismatch,123
106107,SO55077,4/30/2023,Defective,437
106108,SO74488,5/13/2023,Wrong Item,22
106109,SO75842,8/4/2023,Wrong Item,141
106110,SO78168,6/28/2023,Size Mismatch,415
106111,SO77647,5/28/2023,Wrong Item,461
106112,SO65235,6/13/2023,Wrong Item,181
106113,SO61799,9/10/2023,Defective,113
106114,SO74864,6/30/2023,Size Mismatch,47
106115,SO72955,10/26/2023,Unsatisfied,477
106116,SO72260,5/9/2023,Unsatisfied,44
106117,SO62359,4/4/2023,Defective,400
106118,SO65812,11/30/2023,Defective,443
106119,SO72543,1/28/2023,Wrong Item,73
106120,SO71629,7/17/2023,Size Mismatch,138
106121,SO61763,6/10/2023,Unsatisfied,71
106122,SO72253,1/1/2023,Unsatisfied,356
106123,SO65973,6/14/2023,Unsatisfied,29
106124,SO60139,9/3/2023,Defective,378
106125,SO71351,9/8/2023,Unsatisfied,279
106126,SO72400,1/22/2023,Size Mismatch,44
106127,SO79599,8/12/2023,Wrong Item,479
106128,SO55287,1/29/2023,Unsatisfied,236
106129,SO72909,10/2/2023,Size Mismatch,468
106130,SO63613,5/29/2023,Unsatisfied,366
106131,SO77232,6/14/2023,Defective,217
106132,SO62230,10/11/2023,Unsatisfied,236
106133,SO58340,1/23/2023,Unsatisfied,430
106134,SO63114,10/31/2023,Wrong Item,68
106135,SO76567,7/20/2023,Unsatisfied,288
106136,SO66599,5/4/2023,Unsatisfied,402
106137,SO51701,9/2/2023,Defective,238
106138,SO65975,6/22/2023,Wrong Item,334
106139,SO73369,3/26/2023,Wrong Item,248
106140,SO71730,11/6/2023,Wrong Item,452
106141,SO76213,2/5/2023,Unsatisfied,404
106142,SO59989,7/2/2023,Size Mismatch,20
106143,SO62407,12/3/2023,Size Mismatch,458
106144,SO70666,4/20/2023,Defective,38
106145,SO65237,1/5/2023,Unsatisfied,193
106146,SO74298,3/1/2023,Unsatisfied,336
106147,SO76797,9/3/2023,Wrong Item,72
106148,SO69850,5/19/2023,Defective,131
106149,SO55342,7/28/2023,Unsatisfied,85
106150,SO70480,7/12/2023,Size Mismatch,107
106151,SO66409,7/5/2023,Defective,333
106152,SO74753,3/11/2023,Size Mismatch,42
106153,SO51485,11/8/2023,Unsatisfied,246
106154,SO75869,8/27/2023,Defective,171
106155,SO56762,1/8/2023,Defective,347
106156,SO70533,6/18/2023,Defective,192
106157,SO70653,12/18/2023,Size Mismatch,42
106158,SO76081,11/5/2023,Wrong Item,60
106159,SO55261,3/20/2023,Wrong Item,378
106160,SO72801,9/27/2023,Size Mismatch,72
106161,SO63818,5/8/2023,Unsatisfied,323
106162,SO50856,6/7/2023,Size Mismatch,229
106163,SO61026,9/15/2023,Wrong Item,488
106164,SO78789,3/20/2023,Defective,284
106165,SO77419,6/1/2023,Wrong Item,104
106166,SO68175,12/11/2023,Defective,372
106167,SO50411,9/2/2023,Defective,186
106168,SO71463,5/19/2023,Defective,253
106169,SO52717,4/2/2023,Wrong Item,245
106170,SO67290,7/19/2023,Wrong Item,115
106171,SO68203,11/14/2023,Wrong Item,131
